variant_slug,base_slug,base_name,kind,class,slot,rarity,affix,combat_value,expected_socket_count,socket_shapes
martyrs-greaves-1530501,martyrs-greaves,Martyr's Greaves,armor,Seer,Feet,Rare,Aegis,300,0,
martyrs-greaves-1530502,martyrs-greaves,Martyr's Greaves,armor,Seer,Feet,Rare,Ethereal,300,0,
martyrs-greaves-1530503,martyrs-greaves,Martyr's Greaves,armor,Seer,Feet,Rare,Spirit Shield,300,0,
martyrs-greaves-1530504,martyrs-greaves,Martyr's Greaves,armor,Seer,Feet,Rare,Fervid,300,0,
martyrs-greaves-1530505,martyrs-greaves,Martyr's Greaves,armor,Seer,Feet,Rare,Seeker,300,0,
martyrs-greaves-1530506,martyrs-greaves,Martyr's Greaves,armor,Seer,Feet,Rare,Ranged,300,0,
martyrs-greaves-1530507,martyrs-greaves,Martyr's Greaves,armor,Seer,Feet,Rare,Elusive,300,0,
martyrs-greaves-1530508,martyrs-greaves,Martyr's Greaves,armor,Seer,Feet,Rare,Base roll,275,1,
martyrs-greaves-1530509,martyrs-greaves,Martyr's Greaves,armor,Seer,Feet,Rare,Base roll,275,1,
martyrs-hood-1130501,martyrs-hood,Martyr's Hood,armor,Seer,Head,Rare,Distant Ward,300,0,
martyrs-hood-1130502,martyrs-hood,Martyr's Hood,armor,Seer,Head,Rare,Iron Helmet,300,0,
martyrs-hood-1130503,martyrs-hood,Martyr's Hood,armor,Seer,Head,Rare,Brotherhood,300,0,
martyrs-hood-1130504,martyrs-hood,Martyr's Hood,armor,Seer,Head,Rare,Ranged,300,0,
martyrs-hood-1130505,martyrs-hood,Martyr's Hood,armor,Seer,Head,Rare,Fervor,300,0,
martyrs-hood-1130506,martyrs-hood,Martyr's Hood,armor,Seer,Head,Rare,Wealth,300,0,
martyrs-hood-1130507,martyrs-hood,Martyr's Hood,armor,Seer,Head,Rare,Creation,300,0,
martyrs-hood-1130508,martyrs-hood,Martyr's Hood,armor,Seer,Head,Rare,Base roll,275,1,
martyrs-hood-1130509,martyrs-hood,Martyr's Hood,armor,Seer,Head,Rare,Base roll,275,1,
martyrs-pants-1430501,martyrs-pants,Martyr's Pants,armor,Seer,Legs,Rare,Tenacious,300,0,
martyrs-pants-1430502,martyrs-pants,Martyr's Pants,armor,Seer,Legs,Rare,Brotherhood,300,0,
martyrs-pants-1430503,martyrs-pants,Martyr's Pants,armor,Seer,Legs,Rare,Fervid,300,0,
martyrs-pants-1430504,martyrs-pants,Martyr's Pants,armor,Seer,Legs,Rare,Seeker,300,0,
martyrs-pants-1430505,martyrs-pants,Martyr's Pants,armor,Seer,Legs,Rare,Fervor,300,0,
martyrs-pants-1430506,martyrs-pants,Martyr's Pants,armor,Seer,Legs,Rare,Smiting,300,0,
martyrs-pants-1430507,martyrs-pants,Martyr's Pants,armor,Seer,Legs,Rare,Eloquence,300,0,
martyrs-pants-1430508,martyrs-pants,Martyr's Pants,armor,Seer,Legs,Rare,Base roll,275,1,
martyrs-pants-1430509,martyrs-pants,Martyr's Pants,armor,Seer,Legs,Rare,Base roll,275,1,
martyrs-vestment-1230501,martyrs-vestment,Martyr's Vestment,armor,Seer,Chest,Rare,Tenacious,300,0,
martyrs-vestment-1230502,martyrs-vestment,Martyr's Vestment,armor,Seer,Chest,Rare,Iron Helmet,300,0,
martyrs-vestment-1230503,martyrs-vestment,Martyr's Vestment,armor,Seer,Chest,Rare,Spirit Shield,300,0,
martyrs-vestment-1230504,martyrs-vestment,Martyr's Vestment,armor,Seer,Chest,Rare,Fervid,300,0,
martyrs-vestment-1230505,martyrs-vestment,Martyr's Vestment,armor,Seer,Chest,Rare,Smiting,300,0,
martyrs-vestment-1230506,martyrs-vestment,Martyr's Vestment,armor,Seer,Chest,Rare,Eloquence,300,0,
martyrs-vestment-1230507,martyrs-vestment,Martyr's Vestment,armor,Seer,Chest,Rare,Blessing,300,0,
martyrs-vestment-1230508,martyrs-vestment,Martyr's Vestment,armor,Seer,Chest,Rare,Base roll,275,1,
martyrs-vestment-1230509,martyrs-vestment,Martyr's Vestment,armor,Seer,Chest,Rare,Base roll,275,1,
mithril-ring-1730401,mithril-ring,Mithril Ring,armor,Any,Ring,Rare,Base roll,275,1,moonstone
mithril-ring-1730402,mithril-ring,Mithril Ring,armor,Any,Ring,Rare,Base roll,275,1,peridot
mithril-ring-1730403,mithril-ring,Mithril Ring,armor,Any,Ring,Rare,Base roll,275,1,universal
moon-priestess-boots-1560201,moon-priestess-boots,Moon Priestess Boots,armor,Sorcerer,Feet,Legendary,Ethereal,525,2,"agate2,peridot"
moon-priestess-boots-1560202,moon-priestess-boots,Moon Priestess Boots,armor,Sorcerer,Feet,Legendary,Sky Piercer,525,2,"amethyst2,moonstone"
moon-priestess-boots-1560203,moon-priestess-boots,Moon Priestess Boots,armor,Sorcerer,Feet,Legendary,Fervid,525,2,"moonstone2,peridot"
moon-priestess-boots-1560204,moon-priestess-boots,Moon Priestess Boots,armor,Sorcerer,Feet,Legendary,Ranged,525,2,"amethyst2,agate"
moon-priestess-boots-1560205,moon-priestess-boots,Moon Priestess Boots,armor,Sorcerer,Feet,Legendary,Eloquence,525,2,"agate2,moonstone"
moon-priestess-boots-1560206,moon-priestess-boots,Moon Priestess Boots,armor,Sorcerer,Feet,Legendary,Swift,525,2,"moonstone2,amethyst"
moon-priestess-boots-1560207,moon-priestess-boots,Moon Priestess Boots,armor,Sorcerer,Feet,Legendary,Curse,525,2,"peridot2,agate"
moon-priestess-boots-1560208,moon-priestess-boots,Moon Priestess Boots,armor,Sorcerer,Feet,Legendary,Base roll,500,3,"moonstone2,amethyst,peridot"
moon-priestess-boots-1560209,moon-priestess-boots,Moon Priestess Boots,armor,Sorcerer,Feet,Legendary,Base roll,500,3,"agate2,moonstone,peridot"
moon-priestess-bracers-1360201,moon-priestess-bracers,Moon Priestess Bracers,armor,Sorcerer,Hands,Legendary,Sky Piercer,525,2,"moonstone2,amethyst"
moon-priestess-bracers-1360202,moon-priestess-bracers,Moon Priestess Bracers,armor,Sorcerer,Hands,Legendary,Fervid,525,2,"amethyst2,agate"
moon-priestess-bracers-1360203,moon-priestess-bracers,Moon Priestess Bracers,armor,Sorcerer,Hands,Legendary,Seeker,525,2,"moonstone2,amethyst"
moon-priestess-bracers-1360204,moon-priestess-bracers,Moon Priestess Bracers,armor,Sorcerer,Hands,Legendary,Wealth,525,2,"peridot2,agate"
moon-priestess-bracers-1360205,moon-priestess-bracers,Moon Priestess Bracers,armor,Sorcerer,Hands,Legendary,Eloquence,525,2,"agate2,moonstone"
moon-priestess-bracers-1360206,moon-priestess-bracers,Moon Priestess Bracers,armor,Sorcerer,Hands,Legendary,Elusive,525,2,"peridot2,amethyst"
moon-priestess-bracers-1360207,moon-priestess-bracers,Moon Priestess Bracers,armor,Sorcerer,Hands,Legendary,Deft,525,2,"agate2,peridot"
moon-priestess-bracers-1360208,moon-priestess-bracers,Moon Priestess Bracers,armor,Sorcerer,Hands,Legendary,Base roll,500,3,"moonstone2,agate,amethyst"
moon-priestess-bracers-1360209,moon-priestess-bracers,Moon Priestess Bracers,armor,Sorcerer,Hands,Legendary,Base roll,500,3,"amethyst2,moonstone,peridot"
moon-priestess-mask-1160201,moon-priestess-mask,Moon Priestess Mask,armor,Sorcerer,Head,Legendary,Iron Helmet,525,2,"moonstone2,agate"
moon-priestess-mask-1160202,moon-priestess-mask,Moon Priestess Mask,armor,Sorcerer,Head,Legendary,Sky Piercer,525,2,"agate2,moonstone"
moon-priestess-mask-1160203,moon-priestess-mask,Moon Priestess Mask,armor,Sorcerer,Head,Legendary,Seeker,525,2,"amethyst2,agate"
moon-priestess-mask-1160204,moon-priestess-mask,Moon Priestess Mask,armor,Sorcerer,Head,Legendary,Ranged,525,2,"peridot2,amethyst"
moon-priestess-mask-1160205,moon-priestess-mask,Moon Priestess Mask,armor,Sorcerer,Head,Legendary,Eloquence,525,2,"agate2,peridot"
moon-priestess-mask-1160206,moon-priestess-mask,Moon Priestess Mask,armor,Sorcerer,Head,Legendary,Elusive,525,2,"moonstone2,agate"
moon-priestess-mask-1160207,moon-priestess-mask,Moon Priestess Mask,armor,Sorcerer,Head,Legendary,Wealth,525,2,"amethyst2,moonstone"
moon-priestess-mask-1160208,moon-priestess-mask,Moon Priestess Mask,armor,Sorcerer,Head,Legendary,Base roll,500,3,"peridot2,agate,amethyst"
moon-priestess-mask-1160209,moon-priestess-mask,Moon Priestess Mask,armor,Sorcerer,Head,Legendary,Base roll,500,3,"moonstone2,amethyst,peridot"
moon-priestess-pants-1460201,moon-priestess-pants,Moon Priestess Pants,armor,Sorcerer,Legs,Legendary,Aegis,525,2,"peridot2,amethyst"
moon-priestess-pants-1460202,moon-priestess-pants,Moon Priestess Pants,armor,Sorcerer,Legs,Legendary,Tenacious,525,2,"moonstone2,agate"
moon-priestess-pants-1460203,moon-priestess-pants,Moon Priestess Pants,armor,Sorcerer,Legs,Legendary,Iron Helmet,525,2,"amethyst2,peridot"
moon-priestess-pants-1460204,moon-priestess-pants,Moon Priestess Pants,armor,Sorcerer,Legs,Legendary,Sky Piercer,525,2,"agate2,moonstone"
moon-priestess-pants-1460205,moon-priestess-pants,Moon Priestess Pants,armor,Sorcerer,Legs,Legendary,Vitality,525,2,"peridot2,agate"
moon-priestess-pants-1460206,moon-priestess-pants,Moon Priestess Pants,armor,Sorcerer,Legs,Legendary,Swift,525,2,"amethyst2,peridot"
moon-priestess-pants-1460207,moon-priestess-pants,Moon Priestess Pants,armor,Sorcerer,Legs,Legendary,Elusive,525,2,"agate2,amethyst"
moon-priestess-pants-1460208,moon-priestess-pants,Moon Priestess Pants,armor,Sorcerer,Legs,Legendary,Base roll,500,3,"moonstone2,agate,amethyst"
moon-priestess-pants-1460209,moon-priestess-pants,Moon Priestess Pants,armor,Sorcerer,Legs,Legendary,Base roll,500,3,"peridot2,amethyst,moonstone"
moon-priestess-robe-1260201,moon-priestess-robe,Moon Priestess Robe,armor,Sorcerer,Chest,Legendary,Aegis,525,2,"agate2,moonstone"
moon-priestess-robe-1260202,moon-priestess-robe,Moon Priestess Robe,armor,Sorcerer,Chest,Legendary,Tenacious,525,2,"amethyst2,peridot"
moon-priestess-robe-1260203,moon-priestess-robe,Moon Priestess Robe,armor,Sorcerer,Chest,Legendary,Iron Helmet,525,2,"moonstone2,amethyst"
moon-priestess-robe-1260204,moon-priestess-robe,Moon Priestess Robe,armor,Sorcerer,Chest,Legendary,Ethereal,525,2,"amethyst2,peridot"
moon-priestess-robe-1260205,moon-priestess-robe,Moon Priestess Robe,armor,Sorcerer,Chest,Legendary,Ranged,525,2,"agate2,moonstone"
moon-priestess-robe-1260206,moon-priestess-robe,Moon Priestess Robe,armor,Sorcerer,Chest,Legendary,Vitality,525,2,"peridot2,agate"
moon-priestess-robe-1260207,moon-priestess-robe,Moon Priestess Robe,armor,Sorcerer,Chest,Legendary,Curse,525,2,"peridot2,agate"
moon-priestess-robe-1260208,moon-priestess-robe,Moon Priestess Robe,armor,Sorcerer,Chest,Legendary,Base roll,500,3,"agate2,moonstone,peridot"
moon-priestess-robe-1260209,moon-priestess-robe,Moon Priestess Robe,armor,Sorcerer,Chest,Legendary,Base roll,500,3,"amethyst2,moonstone,peridot"
mysteria-elder-boots-1550201,mysteria-elder-boots,Mysteria Elder Boots,armor,Sorcerer,Feet,Epic,Ethereal,450,1,agate2
mysteria-elder-boots-1550202,mysteria-elder-boots,Mysteria Elder Boots,armor,Sorcerer,Feet,Epic,Sky Piercer,450,1,peridot2
mysteria-elder-boots-1550203,mysteria-elder-boots,Mysteria Elder Boots,armor,Sorcerer,Feet,Epic,Fervid,450,1,moonstone2
mysteria-elder-boots-1550204,mysteria-elder-boots,Mysteria Elder Boots,armor,Sorcerer,Feet,Epic,Ranged,450,1,agate2
mysteria-elder-boots-1550205,mysteria-elder-boots,Mysteria Elder Boots,armor,Sorcerer,Feet,Epic,Eloquence,450,1,peridot2
mysteria-elder-boots-1550206,mysteria-elder-boots,Mysteria Elder Boots,armor,Sorcerer,Feet,Epic,Swift,450,1,amethyst2
mysteria-elder-boots-1550207,mysteria-elder-boots,Mysteria Elder Boots,armor,Sorcerer,Feet,Epic,Curse,450,1,moonstone2
mysteria-elder-boots-1550208,mysteria-elder-boots,Mysteria Elder Boots,armor,Sorcerer,Feet,Epic,Base roll,425,2,"amethyst2,moonstone"
mysteria-elder-boots-1550209,mysteria-elder-boots,Mysteria Elder Boots,armor,Sorcerer,Feet,Epic,Base roll,425,2,"agate2,amethyst"
mysteria-elder-bracers-1350201,mysteria-elder-bracers,Mysteria Elder Bracers,armor,Sorcerer,Hands,Epic,Sky Piercer,450,1,amethyst2
mysteria-elder-bracers-1350202,mysteria-elder-bracers,Mysteria Elder Bracers,armor,Sorcerer,Hands,Epic,Fervid,450,1,amethyst2
mysteria-elder-bracers-1350203,mysteria-elder-bracers,Mysteria Elder Bracers,armor,Sorcerer,Hands,Epic,Seeker,450,1,agate2
mysteria-elder-bracers-1350204,mysteria-elder-bracers,Mysteria Elder Bracers,armor,Sorcerer,Hands,Epic,Wealth,450,1,peridot2
mysteria-elder-bracers-1350205,mysteria-elder-bracers,Mysteria Elder Bracers,armor,Sorcerer,Hands,Epic,Eloquence,450,1,moonstone2
mysteria-elder-bracers-1350206,mysteria-elder-bracers,Mysteria Elder Bracers,armor,Sorcerer,Hands,Epic,Elusive,450,1,moonstone2
mysteria-elder-bracers-1350207,mysteria-elder-bracers,Mysteria Elder Bracers,armor,Sorcerer,Hands,Epic,Deft,450,1,amethyst2
mysteria-elder-bracers-1350208,mysteria-elder-bracers,Mysteria Elder Bracers,armor,Sorcerer,Hands,Epic,Base roll,425,2,"peridot2,amethyst"
mysteria-elder-bracers-1350209,mysteria-elder-bracers,Mysteria Elder Bracers,armor,Sorcerer,Hands,Epic,Base roll,425,2,"agate2,moonstone"
mysteria-elder-mask-1150201,mysteria-elder-mask,Mysteria Elder Mask,armor,Sorcerer,Head,Epic,Iron Helmet,450,1,agate2
mysteria-elder-mask-1150202,mysteria-elder-mask,Mysteria Elder Mask,armor,Sorcerer,Head,Epic,Sky Piercer,450,1,amethyst2
mysteria-elder-mask-1150203,mysteria-elder-mask,Mysteria Elder Mask,armor,Sorcerer,Head,Epic,Seeker,450,1,peridot2
mysteria-elder-mask-1150204,mysteria-elder-mask,Mysteria Elder Mask,armor,Sorcerer,Head,Epic,Ranged,450,1,amethyst2
mysteria-elder-mask-1150205,mysteria-elder-mask,Mysteria Elder Mask,armor,Sorcerer,Head,Epic,Eloquence,450,1,agate2
mysteria-elder-mask-1150206,mysteria-elder-mask,Mysteria Elder Mask,armor,Sorcerer,Head,Epic,Elusive,450,1,peridot2
mysteria-elder-mask-1150207,mysteria-elder-mask,Mysteria Elder Mask,armor,Sorcerer,Head,Epic,Wealth,450,1,moonstone2
mysteria-elder-mask-1150208,mysteria-elder-mask,Mysteria Elder Mask,armor,Sorcerer,Head,Epic,Base roll,425,2,"moonstone2,peridot"
mysteria-elder-mask-1150209,mysteria-elder-mask,Mysteria Elder Mask,armor,Sorcerer,Head,Epic,Base roll,425,2,"amethyst2,moonstone"
mysteria-elder-pants-1450201,mysteria-elder-pants,Mysteria Elder Pants,armor,Sorcerer,Legs,Epic,Aegis,450,1,peridot2
mysteria-elder-pants-1450202,mysteria-elder-pants,Mysteria Elder Pants,armor,Sorcerer,Legs,Epic,Tenacious,450,1,moonstone2
mysteria-elder-pants-1450203,mysteria-elder-pants,Mysteria Elder Pants,armor,Sorcerer,Legs,Epic,Iron Helmet,450,1,amethyst2
mysteria-elder-pants-1450204,mysteria-elder-pants,Mysteria Elder Pants,armor,Sorcerer,Legs,Epic,Sky Piercer,450,1,agate2
mysteria-elder-pants-1450205,mysteria-elder-pants,Mysteria Elder Pants,armor,Sorcerer,Legs,Epic,Vitality,450,1,peridot2
mysteria-elder-pants-1450206,mysteria-elder-pants,Mysteria Elder Pants,armor,Sorcerer,Legs,Epic,Swift,450,1,agate2
mysteria-elder-pants-1450207,mysteria-elder-pants,Mysteria Elder Pants,armor,Sorcerer,Legs,Epic,Elusive,450,1,moonstone2
mysteria-elder-pants-1450208,mysteria-elder-pants,Mysteria Elder Pants,armor,Sorcerer,Legs,Epic,Base roll,425,2,"amethyst2,peridot"
mysteria-elder-pants-1450209,mysteria-elder-pants,Mysteria Elder Pants,armor,Sorcerer,Legs,Epic,Base roll,425,2,"amethyst2,agate"
mysteria-elder-robe-1250201,mysteria-elder-robe,Mysteria Elder Robe,armor,Sorcerer,Chest,Epic,Aegis,450,1,agate2
mysteria-elder-robe-1250202,mysteria-elder-robe,Mysteria Elder Robe,armor,Sorcerer,Chest,Epic,Tenacious,450,1,peridot2
mysteria-elder-robe-1250203,mysteria-elder-robe,Mysteria Elder Robe,armor,Sorcerer,Chest,Epic,Iron Helmet,450,1,peridot2
mysteria-elder-robe-1250204,mysteria-elder-robe,Mysteria Elder Robe,armor,Sorcerer,Chest,Epic,Ethereal,450,1,moonstone2
mysteria-elder-robe-1250205,mysteria-elder-robe,Mysteria Elder Robe,armor,Sorcerer,Chest,Epic,Ranged,450,1,agate2
mysteria-elder-robe-1250206,mysteria-elder-robe,Mysteria Elder Robe,armor,Sorcerer,Chest,Epic,Vitality,450,1,amethyst2
mysteria-elder-robe-1250207,mysteria-elder-robe,Mysteria Elder Robe,armor,Sorcerer,Chest,Epic,Curse,450,1,agate2
mysteria-elder-robe-1250208,mysteria-elder-robe,Mysteria Elder Robe,armor,Sorcerer,Chest,Epic,Base roll,425,2,"peridot2,agate"
mysteria-elder-robe-1250209,mysteria-elder-robe,Mysteria Elder Robe,armor,Sorcerer,Chest,Epic,Base roll,425,2,"moonstone2,peridot"
practitioner-bracers-1330201,practitioner-bracers,Practitioner Bracers,armor,Sorcerer,Hands,Rare,Sky Piercer,300,0,none
practitioner-bracers-1330202,practitioner-bracers,Practitioner Bracers,armor,Sorcerer,Hands,Rare,Fervid,300,0,none
practitioner-bracers-1330203,practitioner-bracers,Practitioner Bracers,armor,Sorcerer,Hands,Rare,Seeker,300,0,none
practitioner-bracers-1330204,practitioner-bracers,Practitioner Bracers,armor,Sorcerer,Hands,Rare,Wealth,300,0,none
practitioner-bracers-1330205,practitioner-bracers,Practitioner Bracers,armor,Sorcerer,Hands,Rare,Eloquence,300,0,none
practitioner-bracers-1330206,practitioner-bracers,Practitioner Bracers,armor,Sorcerer,Hands,Rare,Elusive,300,0,none
practitioner-bracers-1330207,practitioner-bracers,Practitioner Bracers,armor,Sorcerer,Hands,Rare,Deft,300,0,none
practitioner-bracers-1330208,practitioner-bracers,Practitioner Bracers,armor,Sorcerer,Hands,Rare,Base roll,275,1,agate
practitioner-bracers-1330209,practitioner-bracers,Practitioner Bracers,armor,Sorcerer,Hands,Rare,Base roll,275,1,peridot
practitioner-hood-1130201,practitioner-hood,Practitioner Hood,armor,Sorcerer,Head,Rare,Iron Helmet,300,0,none
practitioner-hood-1130202,practitioner-hood,Practitioner Hood,armor,Sorcerer,Head,Rare,Sky Piercer,300,0,none
practitioner-hood-1130203,practitioner-hood,Practitioner Hood,armor,Sorcerer,Head,Rare,Seeker,300,0,none
practitioner-hood-1130204,practitioner-hood,Practitioner Hood,armor,Sorcerer,Head,Rare,Ranged,300,0,none
practitioner-hood-1130205,practitioner-hood,Practitioner Hood,armor,Sorcerer,Head,Rare,Eloquence,300,0,none
practitioner-hood-1130206,practitioner-hood,Practitioner Hood,armor,Sorcerer,Head,Rare,Elusive,300,0,none
practitioner-hood-1130207,practitioner-hood,Practitioner Hood,armor,Sorcerer,Head,Rare,Wealth,300,0,none
practitioner-hood-1130208,practitioner-hood,Practitioner Hood,armor,Sorcerer,Head,Rare,Base roll,275,1,amethyst
practitioner-hood-1130209,practitioner-hood,Practitioner Hood,armor,Sorcerer,Head,Rare,Base roll,275,1,moonstone
practitioner-pants-1430201,practitioner-pants,Practitioner Pants,armor,Sorcerer,Legs,Rare,Aegis,300,0,none
practitioner-pants-1430202,practitioner-pants,Practitioner Pants,armor,Sorcerer,Legs,Rare,Tenacious,300,0,none
practitioner-pants-1430203,practitioner-pants,Practitioner Pants,armor,Sorcerer,Legs,Rare,Iron Helmet,300,0,none
practitioner-pants-1430204,practitioner-pants,Practitioner Pants,armor,Sorcerer,Legs,Rare,Sky Piercer,300,0,none
practitioner-pants-1430205,practitioner-pants,Practitioner Pants,armor,Sorcerer,Legs,Rare,Vitality,300,0,none
practitioner-pants-1430206,practitioner-pants,Practitioner Pants,armor,Sorcerer,Legs,Rare,Swift,300,0,none
practitioner-pants-1430207,practitioner-pants,Practitioner Pants,armor,Sorcerer,Legs,Rare,Elusive,300,0,none
practitioner-pants-1430208,practitioner-pants,Practitioner Pants,armor,Sorcerer,Legs,Rare,Base roll,275,1,moonstone
practitioner-pants-1430209,practitioner-pants,Practitioner Pants,armor,Sorcerer,Legs,Rare,Base roll,275,1,amethyst
practitioner-robe-1230201,practitioner-robe,Practitioner Robe,armor,Sorcerer,Chest,Rare,Aegis,300,0,none
practitioner-robe-1230202,practitioner-robe,Practitioner Robe,armor,Sorcerer,Chest,Rare,Tenacious,300,0,none
practitioner-robe-1230203,practitioner-robe,Practitioner Robe,armor,Sorcerer,Chest,Rare,Iron Helmet,300,0,none
practitioner-robe-1230204,practitioner-robe,Practitioner Robe,armor,Sorcerer,Chest,Rare,Ethereal,300,0,none
practitioner-robe-1230205,practitioner-robe,Practitioner Robe,armor,Sorcerer,Chest,Rare,Ranged,300,0,none
practitioner-robe-1230206,practitioner-robe,Practitioner Robe,armor,Sorcerer,Chest,Rare,Vitality,300,0,none
practitioner-robe-1230207,practitioner-robe,Practitioner Robe,armor,Sorcerer,Chest,Rare,Curse,300,0,none
